LocId,LocName,Lon,Lat,OnStreet,City,ZipCode
33834,Psy Familievernkontoret For Valdres,9230790,60985398,VALDRESVEGEN,"FAGERNES, NORD-AURDAL",2900
33835,Fys Fagernes Akupunktur Og Osteopa,9228102,60984688,TYINVEGEN,"FAGERNES, NORD-AURDAL",2900
33837,Fly Fagernes Lufthavn,9292801,61008296,LEIRIN,FAGERNES,2900
33838,Smo Vang Asylmottak,8575414,61125211,NULL,VANG I VALDRES,2975
33839,Plo Vangsheimen Alders-Og Sjukeheim,8571941,61125468,NULL,VANG I VALDRES,2975
33840,Le Kommunelegane I Vang,8574818,61125453,NULL,VANG I VALDRES,2975
33841,Fys Vang Fysikalske Institutt,8575190,61125480,NULL,VANG I VALDRES,2975
33842,Rtg Røntgen På Rtg,9534130,61772358,NULL,"OTTA, SEL",2670
33844,Fam Seljelia Senter For Barnevern,10667326,60775432,MARMORVEGEN,"GJØVIK, GJØVIK",2818
33845,Rus Blå Kors Eina,10658260,60545322,NULL,EINA,2843
33846,Dr.kronborg Christine,10463051,61116768,NYMOSVINGEN,"LILLEHAMMER, LILLEHAMMER",2609
33849,Lsp Moelv Spesialistsenter,10701180,60919760,STORGATA,"MOELV, Ringsaker",2390
33850,Plo Moelv Bo- og Aktivitetssenter,10703675,60930995,PARKVEGEN,"MOELV, RINGSAKER",2390
33852,Sie  sykehuset Innlandet (elverum),11571668,60876536,KIRKEVEGEN,"ELVERUM, ELVERUM",2409
33853,Sit  sykehuset Innlandet (tynset),10775828,62270483,SJUKEHUSVEIEN,"TYNSET, TYNSET",2500
33854,Och Hamar Ortopediske A/S,11075390,60792880,TORGGATA,"HAMAR, Hamar",2317
33858,Sis Sykehuset Innlandet Sannerud,11161138,60781469,PETER SKREDDERS VEG,"OTTESTAD, Stange",2312
33860,Sik  sykehuset Innlandet (kongsvinger),11994013,60194725,PARKVEGEN,"KONGSVINGER, KONGSVINGER",2212
33861,Le Vatne Harald K.,11034970,59956560,DEPOTGATA,"LILLESTRØM, Skedsmo",2000
33862,Lsp Feiringklinikken,11156578,60492248,FEIRING - GENERELL,FEIRING,2093
33863,Reh Hurdal Opptreningssenter,11023832,60340873,NULL,"HURDAL, NANNESTAD",2090
33864,Fly Gardermoen Lufthavn,11098032,60193224,EDVARD MUNCHS VEG,GARDEMOEN,2060
33867,Reh Ms - Senteret I Hakadalen,10851660,60116250,BLOMSTERBAKKEN,"TØYENHAUGEN, Nittedal",1487
33869,Lsp Sandvika Øyelegesenter,10519434,59892128,LØKKETANGEN,SANDVIKA,1337
33874,Sil  sykehuset Innlandet (lillehammer),10472659,61112589,ANDERS SANDVIGS GATE,"LILLEHAMMER, LILLEHAMMER",2629
33875,Sy Røros Sykehus,11378374,62577079,HENRIK GRØNNS VEI,"RØROS, RØROS",7374
33876,Sy St Olavs Hospital (trondheim),10388103,63420839,OLAV KYRRES GATE,"TRONDHEIM, TRONDHEIM",7030
33878,Le Klinikk Stokkan,10394972,63434540,FJORDGATA,"TRONDHEIM, TRONDHEIM",7010
33879,Sih  sykehuset Innlandet (hamar 32),11071610,60798390,SKOLEGATA,"HAMAR, HAMAR",2318
33880,Smo Asylmottaket På Bjorli,8220933,62242021,NULL,"BJORLI, LESJA",2669
33881,Och Otta,9560635,61799922,NULL,"OTTA, SEL",2670
33882,Sig  sykehuset Innlandet (gjøvik),10679205,60802689,KYRRE GREPPS GATE,"GJØVIK, GJØVIK",2819
33883,Sk Gjøvik vgs,10678429,60802721,LUDVIG SKATTUMS GATE,"GJØVIK, Gjøvik",2819
33884,Strålen På Sig - Sykehuset Innlandet (g...,10679046,60802817,KYRRE GREPPS GATE,"GJØVIK, GJØVIK",2819
33886,Dr.dæhli Kolbjør,10591594,60365499,NULL,"GRAN, GRAN",2750
33887,Fys Karl Iver,10561037,60393161,NULL,"JAREN, GRAN",2770
33888,Le Brandbu Legesenter,10498056,60421215,NULL,"BRANDBU, GRAN",2760
33889,Fys Branbu,10505877,60419379,NULL,"BRANDBU, GRAN",2760
33890,Le Jevnaker Medisinskesenter,10384535,60239019,NULL,"JEVNAKER, JEVNAKER",3520
33891,Le Jevnaker Legegruppe,10403411,60238619,NULL,"JEVNAKER, JEVNAKER",3520
33892,Fys Skjemsta,10660369,60256517,NULL,"GRUA, LUNNER",2742
33893,Dr. Akre,10583196,60307188,NULL,"LUNNER, LUNNER",NULL
33894,Fys Lunner,10611265,60292621,NULL,"LUNNER, LUNNER",2730
33895,Sk Lom usk,8563999,61838813,Bergomsvegen,"LOM, LOM",2686
33896,Plo Dagsenter Pu (vågå Kommune),9095872,61873585,NULL,"VÅGÅ, VÅGÅ",2680
33897,Plo Bakketun Bosenter,10413331,61266163,TUNFARET,"ØYER, ØYER",2636
33898,Sk Otta sk avd Nyhusom,9535732,61779264,OLAV BISMOS GATE,"OTTA, SEL",2670
33899,Le Raufoss Legesenter,10621592,60724724,ALMENVEGEN,"RAUFOSS, VESTRE TOTEN",2830
33906,Fys Reinsvoll Fysioterapi,10672678,60664872,NULL,"BØVERBRU, VESTRE TOTEN",2846
33907,Le Torvet Legekontor,10613941,60726164,STORGATA,"RAUFOSS, VESTRE TOTEN",2830
33908,Smo Kolbu Asylmottak,10746174,60648706,NULL,"KOLBU, ØSTRE TOTEN",2847
33909,Dro Raufoss Taxi,10613352,60723087,STORGATA,"RAUFOSS, VESTRE TOTEN",2830
33911,Fys Roa Fysio-Team,10615125,60291157,///,"ROA, LUNNER",2740
33912,Fys Sofienberg Kurbad,9943041,61553525,HUNDTORP,NULL,NULL
33914,Fys Aktiv Fysioterapi,10685841,60799066,MARCUS THRANES GATE,"GJØVIK, GJØVIK",2821
33915,Sks Moelv Stasjon,10698893,60929995,MOELV STASJON,MOELV,NULL
33916,Psy Psykologkonteret I Moen,10562608,60418642,NULL,MOEN,2770
33917,Fys Jørstadsvea Rehab,10390570,61153516,Jørstadsvea,Lillehammer,NULL
33918,Sks Hamar Stasjon,11077318,60791546,STANGEVEGEN,"HAMAR, Hamar",2317
33919,Plo Brumunddal Bo- og Aktivitetssenter,10956589,60881140,RINGEN,"BRUMUNDDAL, RINGSAKER",2380
33920,Sks Ringebu Stasjon,10138935,61529380,NULL,RINGEBU,2630
33921,Plo Dokka Sykehjem,10064813,60839959,NULL,NULL,NULL
33924,Psy Nevropsy Senter Oslo,10733710,59918910,HOLBERGS GATE,"OSLO, Oslo",166
33925,Le Øyelege Hanne Birkeland,10740550,59916310,PILESTREDET,"OSLO, Oslo",164
33926,Le Ål Spesialist,8574631,60633215,NULL,ÅL,NULL
33927,Le Biri Helsesenter,10622365,60952029,BIRIVEGEN,"BIRI, GJØVIK",2836
33928,Reh Gjøvik Miljøhestesenter,10666413,60797549,BASSENGPARKVEGEN,"GJØVIK, GJØVIK",2821
33929,Svø Jorekstad Fysiosvømming,10370489,61153752,NULL,FÅBERG,2625
33931,Lsp Trond Stokke,10702730,59918470,BYGDØY ALLÉ,"OSLO, Oslo",265
33933,Bup Gran,10571196,60356362,SMIETORGET,GRAN,2750
33934,Rus Risby Behandlingssenter,10262829,60776633,GJØVIKLINNA,"FLUBERG, SØNDRE LAND",2862
33935,Och Ortopedi Gjøvik,10680861,60802835,KYRRE GREPPS GATE,"GJØVIK, GJØVIK",2819
33936,Hlp Leira Busstopp,9291447,60971326,KRYSSET.RV.51/E16,"LEIRA,NORD-AURDAL",2920
33937,"Sy Berg Gård, Rh Rikshospitalet, Barnen...",10737426,59950896,BERGSALLÉEN,OSLO,854
33938,Reh Lillehammer Rehabilitering Senter,10471183,61109964,STORGATA,"LILLEHAMMER, LILLEHAMMER",2609
33939,Rus Rusmiddel Teamet Lillehammer,10466586,61115061,STORGATA,"LILLEHAMMER, LILLEHAMMER",2609
33942,Psy Nittedal Psykriatriske Senter,10870290,60053860,STASJONSVEIEN,"NITTEDAL, Nittedal",1482
33943,Tl Spesialistklinikken,10725310,59923500,HEGDEHAUGSVEIEN,"OSLO, Oslo",352
33945,Flymedisinsk Institutt,10721840,59936680,HALVOR BLINDERENS PLASS,"OSLO, Oslo",371
33946,Le Valdres Fødestue,9237769,60987984,GARLIVEGEN,"FAGERNES, NORD-AURDAL",2900
33947,Psy Lillehammer Psykologisenter,10464068,61117710,STORGATA,"LILLEHAMMER, LILLEHAMMER",2615
33948,Dr.ree Sidsel Hudlege,10623350,59908210,ARNSTEIN ARNEBERGS VEI,"LYSAKER, Bærum",1366
33950,Smo Lundeskogen Asylsøkermottak,8969114,61002021,NULL,"RØN, VESTRE SLIDRE",2960
33951,Sollien Bokollektiv,11086195,60522999,NULL,"SKREIA, ØSTRE TOTEN",2848
33952,Fys Oslo Fys Og Kiro.senter,10741017,59917535,MUNCHS GATE,"OSLO, OSLO",165
33953,Plo Moen Sykehjem,11565937,60886967,KORSBAKKVEGEN,"ELVERUM, ELVERUM",2408
33954,Rus Vangseter,11183155,60882905,GÅSBUVEGEN,"INGEBERG, HAMAR",2323
33955,Plo Østre Toten Sykehjem,10819287,60688032,0528/167/4/0,"LENA, ØSTRE TOTEN",2850
33957,Hlp Høljerast Busstopp,9791857,60827507,NULL,ETNEDAL,2890
33958,Akt Nes Bo- og Aktivitetssenter,10788537,60779441,NULL,"NES PÅ HEDMARK, RINGS...",2350
33960,Plo Balke Bo Og Servicesenter,10932333,60655314,NULL,"SKREIA, ØSTRE TOTEN",2848
33961,"Dr.bræin, Kjell",10138565,61201553,FLATAVEGEN,"VESTRE GAUSDAL, GAUSDAL",2653
33962,Rus/Psy Montebello Akuttinstutisjionen,10661030,59932502,MONTEBELLO TERRASSE,"OSLO, OSLO",379
33963,Akt Øyer Aktivitetssenter,10299625,61317243,KONGSVEGEN,"TRETTEN, ØYER",2635
33964,Hlp Hassvalssætra,10366208,60779857,Hassvalssætra,HASSVALSÆTRA,2860
33965,Hlp Rv 4 X Eriksrudvegen,10662302,60916547,"MJØSBRUA, RASTEPLASS V ...",NULL,NULL
33966,Dro Fagernes Drosjeholdeplass,9244945,60985456,NULL,FAGERNES,2900
33967,"Dr.karper, Sverre Komm.lege",10217307,61231876,NULL,"ØSTRE GAUSDAL, GAUSDAL",2651
33968,Fys Grand Helsesenter,11077533,60791894,TORGGATA,"HAMAR, HAMAR",2317
33969,Fys Skjemstad Fysioterapi,10647436,60254658,MYLLAVEGEN,"GRUA, LUNNER",2742
33970,Fen Vestre Slidre Fengsel,8969114,61002021,NULL,"RØN, VESTRE SLIDRE",2960
33971,Fys Michelets Fysikalske,10718603,60199267,KARIMOEN,"HARESTUA, LUNNER",2743
33972,Arb Kapp Båt Og Bil,10863421,60715401,NULL,KAPP,2858
33973,Plo Vikatunet Bo- og Servicesenter,9247358,60985595,VALDRESVEGEN,"FAGERNES, NORD-AURDAL",2900
33974,Tl Tannlegehøyskolen I Oslo,10743490,59933854,GEITMYRSVEIEN,"OSLO, OSLO",455
33975,Psy Bergosenteret Roa,10620870,60290790,HADELANDSVEGEN,"ROA, LUNNER",2740
33976,Plo Solvang Sykehjem,10814716,59916626,REGNBUEVEIEN,"OSLO, OSLO",664
33977,Plo Kapp Bo- og Servicesenter,10861071,60706423,NULL,"KAPP, ØSTRE TOTEN",2849
33979,Le Vang Kommunelegekontor,8604296,61131187,NULL,"VANG I VALDRES, VANG",2975
33980,Ptø Senteret Ottestad,11114623,60769647,NULL,"OTTESTAD, STANGE",2312
33981,Le Storhamar Legesenter,11047893,60805398,MÅSÅBEKKVEGEN,"HAMAR, HAMAR",2316
33982,"Le/Hje Remed A/S, Bandagisten",10693902,60794956,STRANDGATA,"GJØVIK, GJØVIK",2815
33983,Fys Morten Antonsen,10413857,60356257,NULL,"GRAN, GRAN",2750
33984,Bhg Småtjern Naturbarnehage,10635439,60301328,KJØRVEN ØVRE,"LUNNER, LUNNER",2730
33985,Rtg Capio Røntgen Majorstuen,10709442,59928073,MIDDELTHUNS GATE,"OSLO, OSLO",368
33986,Plo Furulia Bokollektiv,10624169,60951953,BIRIVEGEN,"BIRI, GJØVIK",2836
33987,Akt Fredheim Værnehjem,10969703,60721964,NES PÅ HEDMARK,"NES PÅ HEDMARK, RINGS...",2350
33988,Plo Lunden Bo- og Servicesenter,10210362,60801904,NULL,"ODNES, SØNDRE LAND",2879
33990,Lsp Hjertespesialisten As,11177306,60140472,SKOGVEGEN,"JESSHEIM, ULLENSAKER",2050
33991,Le Preventia Medisinske Senter,10740548,59916306,PILESTREDET,"OSLO, OSLO",164
33992,Hot Gjestebu,10464287,61119948,GAMLEVEGEN,"LILLEHAMMER, LILLEHAMMER",2615
33994,Tl Tannlege Sentret,10758025,59953574,BERGRÅDVEIEN,"OSLO, OSLO",873
33995,Kir Gjøvik Kiropraktor Senter,10689240,60795831,BAKKEGATA,"GJØVIK, GJØVIK",2815
33996,Plo Ringebu Eldresenter,10129687,61527762,EVJEVEGEN,"RINGEBU, RINGEBU",2630
33997,"Dr.dehli, Kolbjørn",10633208,60325201,RINGSTAD,"GRAN, LUNNER",2750
33998,Reh Kildevangen  behandlingsenter,11086195,60522999,NULL,"SKREIA, ØSTRE TOTEN",2848
34001,"Arb Statoil, Strandtorvet",10448041,61115550,STRANDTORVET,LILLEHAMMER,2600
34003,Psy Psykologkontoret I Moen As,10571338,60422958,NULL,"JAREN, GRAN",2770
34004,Plo Skrautvål Omsorgssenter,9373247,61058062,SKRAUTVÅL,"SKRAUTVÅL, NORD-AURDAL",2917
34005,Rtg Capio Røntgen Bryn,10821178,59903416,ØSTENSJØVEIEN,"OSLO, OSLO",667
34006,Sio Sykehuset Innlandet (ottestad),11114675,60784535,JØRGEN JENSENS VEG,"OTTESTAD, STANGE",2312
34007,Le Øyelege,10741472,59912874,KARL JOHANS GATE,"OSLO, OSLO",159
34008,Fys Øystre Slidre,9202398,61182833,NULL,"HEGGENES, ØYSTRE SLIDRE",2940
34009,Le Lena Legesenter,10841615,60697422,NULL,"LENA, ØSTRE TOTEN",2850
34011,Smo Ringebu Statlige Mottak,10138805,61531973,BRUGATA,"RINGEBU, RINGEBU",2630
34012,Kom Dahle Medical,10448324,61126353,ROSENLUNDVEGEN,"LILLEHAMMER, LILLEHAMMER",2619
34013,Sy Spesialsykehuset For Epilepsi (sandv...,10536366,59904332,G.F.HENRIKSENS VEI,"SANDVIKA, BÆRUM",1337
34014,Ullevål Pasienthotell Medirest,10735071,59936764,KIRKEVEIEN,"OSLO, OSLO",450
34015,Veslelien,10978933,60930247,BRUMUNDVEGEN,"BRUMUNDDAL, RINGSAKER",2380
34016,Dialysen - Sil Sykehuset Innlandet (lil...,10473636,61112430,ANDERS SANDVIGS GATE,"LILLEHAMMER, LILLEHAMMER",2609
34018,Plo Anna-Ly Sykepensjonat,10571338,60422958,NULL,"JAREN, GRAN",2770
34020,Fys Sevilhaug,10064829,60839641,LANDMOVEGEN,"DOKKA, NORDRE LAND",2870
34021,Bu Tippekiosken Biri,10322475,61009656,NULL,"BIRI, GJØVIK",2836
34023,Smo Ringsaker Statlige Mottak,10696282,60926631,SKOLEVEGEN,"MOELV, RINGSAKER",2390
34024,Bu Valdres Auto,9225381,60987732,BYGDINVEGEN,"FAGERNES, NORD-AURDAL",2900
34025,"Dr.radecki, W",10691533,60800257,WELHAVENS GATE,"GJØVIK, GJØVIK",2821
34026,Tl Tannlegesenter På Gjøvik,10691533,60800257,WELHAVENS GATE,"GJØVIK, GJØVIK",2821
34027,Fys Solberg Fysikalske,10291811,60541318,BJONEROA,"BJONEROA, GRAN",3522
34028,Fys Valdres Fysioyerapi As,9237712,60988810,TVEITAVEGEN,"FAGERNES, NORD-AURDAL",2900
34029,Dialysen - Ringerike Sykehus,10253276,60147774,ARNE DYBSJORDSV.,HØNEFOSS,3511
34030,Le Svein Mjøen,10715553,59931113,GARDEVEIEN,"OSLO, OSLO",363
34031,Tl Gjøvik Tannklinikk,10691455,60796046,HUNNSVEGEN,"GJØVIK, GJØVIK",2821
34032,Hot Kløver Hotellet,10678080,60805039,KYRRE GREPPS GATE,"GJØVIK, GJØVIK",2819
34033,Arb Handicare Produksjon As,10446813,61133218,SMESTADVEGEN,"LILLEHAMMER, LILLEHAMMER",2619
34036,Lsp Me Spesialistsenter,10790458,59941837,FAGERLIVEIEN,"OSLO, OSLO",587
34037,Sks Bagn Busstasjon,9340392,60771633,NULL,"BAGN, SØR-AURDAL",2930
34038,Dro Dokka Drosjesentral,10072614,60833504,JERNBANEGATA,"DOKKA, NORDRE LAND",2870
34039,Lsp Klinikk For Alle Majorstuen As,10715553,59931113,GARDEVEIEN,"OSLO, OSLO",363
34040,Rus Pinsevennenes Evangeliesenter Roa,10541960,60258265,NULL,"ROA, LUNNER",2740
34041,Fys Stortingsgata,10731736,59913529,KLINGENBERGGATA,"OSLO, OSLO",161
34042,Tl Tannklinikken På Gjøvik,10691802,60797163,BJØRNSONS GATE,"GJØVIK, GJØVIK",2821
34043,Le Øyelege Muri,10740333,59916443,PILESTREDET,"OSLO, OSLO",164
34044,Plo Gimletun,10677323,60666303,NULL,BØVERBRU,2846
34045,"Urologisk Senter, Dr Einar Christiansen",10709883,59915526,GABELS GATE,"OSLO, OSLO",272
34046,Utgått. Skal Ikke Kjøre Dit- rf-Klenikken,10702733,59918466,BYGDØY ALLÉ,"OSLO, OSLO",265
34047,Bu Bøndernes Hus,10463001,61115436,KIRKEGATA,"LILLEHAMMER, LILLEHAMMER",2609
34048,Smo Gausdal Statlige Mottak,10070966,61300988,0522/0/0/0,"ØSTRE GAUSDAL, GAUSDAL",2651
34049,Le Manuell Terapaut,10253645,60163754,TELEGRAFALLEEN,"HØNEFOSS, RINGERIKE",3510
34050,Hlp Tonsåsen Busstopp,9627889,60856137,NULL,ETNEDAL,2890
34052,Kom Inventum As,10692622,60796533,JERNBANEGATA,"GJØVIK, GJØVIK",2821
34053,Plo Horsters Minde Bo Og Servicesenter,10466291,61111032,KIRKEGATA,"LILLEHAMMER, LILLEHAMMER",2609
34054,Fri Skeikampen Alpinsenter,10075007,61313126,NULL,"SVINGVOLL, GAUSDAL",2652
34055,Hot Fefor Høifjellshotell Og Hytter,9763734,61598694,NULL,"VINSTRA, NORD-FRON",2640
34056,Rus Rus-Nett Solvang,10861184,59348787,SKRÅTORPVEIEN,"RÅDE, RÅDE",1640
34057,Lsp Cato Sentret,10690594,59510221,KVARTSVEIEN,"SON, VESTBY",1555
34058,Fys Brauer,10693174,60783954,RINGVEGEN,"GJØVIK, GJØVIK",2815
34060,Hot Sanderstølen Høyfjellshotell As,9201977,60863049,0542/0/0/0,"TISLEIDALEN, NORD-AURDAL",2923
34061,Bu Biri Veikro,10322475,61009656,NULL,"BIRI, GJØVIK",2836
34062,Le Dokka Helsehus,9774783,60833644,NULL,"DOKKA, NORDRE LAND",2870
34063,Dps Pol.klinikk Toten,10833213,60677481,NULL,LENA,2850
34064,"Dr.ree, Kristian  hudlege",9244675,60986390,GARLIVEGEN,"FAGERNES, NORD-AURDAL",2900
34066,Psy Furukollen Psykiatriske Senter,11496257,60114809,SVARVERUDVEGEN,"ÅRNES, NES",2150
34067,Psy Psykiatrisk Poliklinikk,10466587,61115062,STORGATA,"LILLEHAMMER, LILLEHAMMER",2609
34068,Le Ommunelegen I Gol,8950232,60699393,GAMLEVEGEN,"GOL, GOL",3550
34069,Plo Grindalheim Omsorgsbolig,8582099,61124967,VANG I VALDRES,"VANG I VALDRES, VANG",2975
34070,Psy Nevropsykologisk Kontor Hadeland,10571207,60357282,STORGATA,"GRAN, GRAN",2750
34071,Dialysen - Otta,9534130,61772358,DIALYSEENHETEN,"OTTA, SEL",2670
34072,Tl Raufoss Tannlege Senter,10612521,60720570,STORGATA,"RAUFOSS, VESTRE TOTEN",2830
34073,Le Snertingdal Helsesenter,10387002,60882935,SNERTINGDALSVEGEN,"SNERTINGDAL, GJØVIK",2838
34074,Plo Labotunet,10841336,60697315,0528/103/1/0,"LENA, ØSTRE TOTEN",2850
34075,Op Spesialoptikk Dag Erik Sørnskog,10256880,60157098,OSLOVEIEN,"HØNEFOSS, RINGERIKE",3511
34077,Le Øyelege Eriksen,10690952,60799788,TORDENSKJOLDS GATE,"GJØVIK, GJØVIK",2821
34078,Reh Norsk Diabetikersenter,10630961,59923010,SPONHOGGVEIEN,"OSLO, OSLO",284
34079,Fri/Sk Mesnali Ungdomssenter,10703101,61100499,SØRMESSENVEGEN,"MESNALI, RINGSAKER",2610
34080,Fri Sjusjøen Fjellstue,10719611,61136466,0412/0/0/0,"SJUSJØEN, RINGSAKER",2612
34085,Apo Mesna Apotek,10464271,61114615,KIRKEGATA,"LILLEHAMMER, LILLEHAMMER",2609
34086,Hot Gausdal Fjellhotell,10075007,61313126,SVINGVOLL,"SVINGVOLL, GAUSDAL",2652
34087,Le Ringerike Osteopati Klinikk V/Garberg,10265391,60177047,SLETTÅKERVEIEN,"HØNEFOSS, RINGERIKE",3515
34088,Le Linderud Sentret,10835460,59943241,ERICH MOGENSØNS VEI,"OSLO, OSLO",594
34089,Plo Nordberghjemmet,10745105,59960225,CARL KJELSENS VEI,"OSLO, OSLO",860
34090,Fys Sentrum Fysikalske Lillehammer,10464271,61114615,KIRKEGATA,"LILLEHAMMER, LILLEHAMMER",2609
34091,Plo Aurdal Alderspensjonat,9421159,60920033,0542/0/0/0,"AURDAL, NORD-AURDAL",2910
34092,Och Ortopediteknikk As,10470739,60353587,0534/178/25/0,"GRAN, GRAN",2750
34093,Fys Sørgruppen Fysikalske,10693507,60782571,RINGVEGEN,"GJØVIK, GJØVIK",2815
34094,Hot Filefjellstuene As,8267301,61356556,NULL,"TYINKRYSSET, VANG",2985
34095,Fri Hafjell Alpinsenter,10446607,61243932,0521/0/0/0,"ØYER, ØYER",2636
34096,Och Sophies Minde Ortopedi As,11085208,60792145,ØSTREGATE,"HAMAR, HAMAR",2317
34098,Le Bislett Øyelegesenter,10731882,59927157,THERESES GATE,"OSLO, OSLO",168
34100,Plo Løten Helsetun,11351776,60820558,SYKEHUSVEGEN,"LØTEN, LØTEN",2340
34101,Plo Bagn Bo Og Service Senter,9547946,60823832,NULL,"BAGN, BAGN",NULL
34102,Fri Kvitfjell Alpinanlegg As,10228567,61384511,0520/169/7/0,"FÅVANG, RINGEBU",2634
34103,Le Øyelege Pilestredet,10740548,59916306,PILESTREDET,"OSLO, OSLO",164
34104,Fys Sørbyen Fysikalske,10691611,60784767,RINGVEGEN,"GJØVIK, GJØVIK",2815
34105,Le Idretsklinikken As,10883210,59934807,JERIKOVEIEN,"OSLO, OSLO",1067
34106,Le Buskerud Øyeklinikk,10252066,60164435,ASKVEIEN,"HØNEFOSS, RINGERIKE",3510
34107,Ullevål Ortopedisk Pol,10758759,59916876,STORGATA,"OSLO, OSLO",182
34108,Plo Cramershjem,10841336,60697315,0528/103/1/0,"LENA, ØSTRE TOTEN",2850
34109,Le/Bu Mart'N Sentret Øyelege,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
34110,Smo Forut-Tranberg Statlige Mottak For ...,10650907,60804961,ØVERBYVEGEN,"GJØVIK, GJØVIK",2825
34111,Fys Hvervenkastet Fysioterapi,10256648,60162576,SUNDGATA,"HØNEFOSS, RINGERIKE",3510
34112,Plo Hageskogen Bofellesskap,10129176,61528859,GRUBBEGATA,"RINGEBU, RINGEBU",2630
34113,Rtg Sentrum Røntgen Gjøvik,10690553,60791953,NIELS ØDEGAARDS GATE,"GJØVIK, GJØVIK",2815
34114,Reh Ms- senter Eiksås,10611740,59941426,EIKSVEIEN,"ØSTERÅS, BÆRUM",1361
34115,Arb Statoil Tretten,10298998,61315063,0521/0/0/0,"TRETTEN, ØYER",2635
34116,Psy Hjellestadklinikken,5329632,60386759,VESTRE TORGGT.,NULL,5804
34118,Pu Skoglund Bofelleskap,8351503,62231442,0512/10/1/0,"LESJASKOG, LESJA",2668
34119,Dps Otta,9533814,61773404,SYGARDSVEGEN,"OTTA, SEL",2670
34120,Dr. Anmarkrud Øyelege,10463051,61116768,NYMOSVINGEN,"LILLEHAMMER, LILLEHAMMER",2609
34121,Reh Rødekors Sentrene - Blindesenter,11081002,60421115,NULL,"HURDAL, NANNESTAD",2090
40001,Off Aetat,11076136,60794146,ØSTREGATE,"HAMAR, HAMAR",2317
40005,Plo Alderspensjonatet Otnes,11175683,61759801,OTNES,"RENDALEN, RENDALEN",2485
40006,Sy Allé Klinikken,10586268,59899307,BJERKEALLEEN,HØVIK,1363
40007,Sks Alvdal Jernbanestatsjon,10632157,62109131,**Alvdal st.,ALVDAL,2560
40008,Le Alvdal Legekontor,10634867,62108413,0438/7/111/0,"ALVDAL, ALVDAL",2560
40009,Plo Solsida Sykehjem Alvdal,10634950,62112220,0438/7/403/0,"ALVDAL, ALVDAL",2560
40010,"Fys Andersson, Anne Lise Blystad",11071769,60794656,TORGGATA,"HAMAR, HAMAR",2317
40014,Plo Austmarka Bo- og Servicesenter,12320360,60103273,ÅBOGENVEGEN,"AUSTMARKA, KONGSVINGER",2224
40015,Fys Bankgården Fysik. Institutt,12003209,60194223,STORGATA,"KONGSVINGER, KONGSVINGER",2212
40016,Fys Bekkelaget Psykomotorisk Fysioterapi,11133488,60769573,ARNLJOT JOHNSTADS VEG,OTTESTAD,2312
40018,Fys Bergebakkens Fysikalske Institutt,11568382,60872632,GERHARD MUNTHES VEG,"ELVERUM, ELVERUM",2406
40019,Fys Bergum Håvard Kiropraktor,11066844,60794170,LILLE STRANDGATE,"HAMAR, HAMAR",2317
40023,Borchgrevink Siri,11560921,60896553,GRUNDTVIGS VEG,ELVERUM,2408
40024,Log Bredtvedt Kompetansesenter,10858103,59946616,BREDTVETVEIEN,OSLO,950
40025,Le Bristol Legesenter,11343775,60820996,STASJONSVEGEN,LØTEN,2340
40027,Fys Brumunddal Fysikalske,10941244,60885478,BRUGATA,"BRUMUNDDAL, Ringsaker",2380
40028,Sks Brumunddal Jernbanestasjon,10937623,60880595,NYGATA,"BRUMUNDDAL, RINGSAKER",2380
40029,Le Brumunddal Legesenter,10939663,60881816,NYGATA,BRUMUNDDAL,2380
40030,Le Bryggeriet Legesenter,11576895,60878331,KIRKEVEGEN,ELVERUM,2409
40031,Le Bryn Senter Helseklinikken,10821178,59903416,ØSTENSJØVEIEN,OSLO,667
40032,Plo Brøttum Bo- og Aktivitetssenter,10556580,61027430,BRØTTUMSVEGEN,"BRØTTUM, RINGSAKER",2372
40033,Fys Brøttum Fysioterapi,10557580,61022090,NULL,Brøttum,2372
40034,Le Brøttum Legesenter,10557580,61022090,*412 75,BRØTTUM,2372
40035,Bup Barne Og Ungdoms Psykriatri Hamar,11079132,60798215,VANGSVEGEN,HAMAR,2317
40037,Reh Bæreiasenteret,11968475,60150546,BÆREIAVEGEN,KONGSVINGER,2208
40040,Reh Conrad Svendsen Senter,10791255,59861416,SOLVEIEN,OSLO,1170
40041,Fys Dala Fysioterapi Og Løperlab,11053584,60895324,BERGER LANGMOENS VEG,BRUMUNDDAL,2380
40043,Tl Det Odontologiske Fakultet,10743490,59933854,GEITMYRSVEIEN,OSLO,455
40046,Ba Dnb,11072524,60793599,STRANDGATA,HAMAR,2317
40050,"Le Ellingson, Arne O.",10777060,62276530,ALFARHEIMGT,"TYNSET, TYNSET",2500
40051,"Psy Skjæret, Frode",11560842,60883080,STORGATA,"ELVERUM, ELVERUM",2408
40053,"Le Midelfart, Erik",10394380,63427920,OLAV TRYGGVASONS GATE,TRONDHEIM,7011
40057,"Le El Batoui, Mohamed",12203922,59947897,GRENSEVEGEN,MAGNOR,2240
40058,"Psy Collett, Espen",11048046,59955571,STORGATA,LILLESTRØM,2000
40059,"Le Dyrstad, Arne",11997658,60191375,FJELLGATA,KONGSVINGER,2212
40061,"Le Glad-Ørbak, Tore",11560266,60882265,ELVARHEIMGATA,ELVERUM,2408
